ExampleB	ExampleB
Reference Pedigree	Family tree
0.0178618	0.166981
0.017854	0.166264
0.0177826	0.166237
0.0177045	0.165638
0.0176793	0.165606
0.0176141	0.164488
0.0175876	0.163658
0.0175743	0.163102
0.0175106	0.163018
0.0174826	0.162717
0.0174749	0.162625
0.0174452	0.162543
0.0174305	0.16227
0.0174269	0.161649
0.0174138	0.160428
0.0173948	0.159782
0.0173812	0.15897
0.0173405	0.158856
0.0173275	0.158181
0.0173113	0.158094
0.0172999	0.157588
0.0172949	0.157482
0.0172845	0.157393
0.0172206	0.156963
0.0171729	0.156108
0.0171724	0.15569
0.0171401	0.155534
0.0171346	0.155498
0.0170552	0.155392
0.0169846	0.155198
0.0169679	0.155006
0.0169524	0.15446
0.0168983	0.154435
0.0167197	0.153288
0.0167186	0.153128
0.0166325	0.15284
0.0165985	0.152633
0.0165958	0.152546
0.0165863	0.15232
0.0165302	0.151954
0.0165018	0.151547
0.0164767	0.151367
0.0164645	0.151338
0.016396	0.150893
0.0163219	0.15073
0.0163015	0.1504
0.0162852	0.149891
0.0162719	0.149413
0.0162597	0.149005
0.0161661	0.148558
0.0161607	0.146814
0.0161556	0.146705
0.0161514	0.146595
0.0161161	0.145745
0.0160803	0.145353
0.0160323	0.145256
0.0160321	0.144801
0.0159976	0.144393
0.0159967	0.144283
0.0159776	0.14399
0.0159624	0.143909
0.0157589	0.143102
0.0157094	0.14231
0.0157058	0.141306
0.0156443	0.141076
0.0155568	0.140963
0.0154713	0.140946
0.0154289	0.140844
0.0154119	0.14009
0.0154084	0.139788
0.0153803	0.139148
0.015328	0.138974
0.015282	0.138943
0.0152663	0.138647
0.0152649	0.138582
0.0152523	0.138184
0.0152522	0.137477
0.015249	0.137314
0.0152375	0.137261
0.0152054	0.137034
0.0151952	0.137029
0.0151737	0.13669
0.0150466	0.136437
0.0150118	0.136431
0.0149682	0.136173
0.0148946	0.1361
0.014858	0.135846
0.0148303	0.135815
0.0148073	0.135687
0.0147937	0.134293
0.0147926	0.13371
0.0147823	0.132974
0.014775	0.132293
0.0146181	0.131312
0.0146037	0.130541
0.0145795	0.130528
0.0145591	0.130109
0.014558	0.129695
0.0145394	0.129598
0.014538	0.129133
0.0145239	0.128934
0.0144702	0.128494
0.0144674	0.127407
0.0144188	0.126887
0.0143483	0.126679
0.0143232	0.126539
0.0142748	0.126203
0.01421	0.126185
0.0141614	0.125737
0.0141398	0.125316
0.0141103	0.125282
0.0141017	0.125126
0.0140807	0.125056
0.0140674	0.124989
0.0140246	0.124734
0.0139243	0.124271
0.0139174	0.123553
0.0139095	0.123437
0.0138999	0.12286
0.0138701	0.122127
0.0137837	0.121848
0.0137416	0.120555
0.013735	0.120358
0.0136953	0.120177
0.0136828	0.120154
0.0136222	0.120048
0.0135539	0.119967
0.0135438	0.119665
0.0135292	0.118666
0.0134851	0.118366
0.0134822	0.118286
0.0134742	0.117797
0.0133721	0.117653
0.0133311	0.117115
0.0133102	0.116454
0.0132719	0.11586
0.0132688	0.115533
0.0132274	0.115513
0.0132013	0.114769
0.0131734	0.114243
0.0131693	0.11405
0.0131561	0.113649
0.0130903	0.112635
0.0130528	0.111517
0.0130152	0.111247
0.0129552	0.110544
0.0129493	0.109599
0.0128355	0.109557
0.0128302	0.109504
0.0128188	0.108092
0.0127933	0.107651
0.0127863	0.107635
0.0127788	0.107249
0.0127515	0.107219
0.0127291	0.107032
0.0126631	0.106704
0.0126274	0.106473
0.0125512	0.106427
0.0124743	0.106296
0.012406	0.106231
0.0124025	0.106083
0.012376	0.105736
0.0123508	0.105471
0.0122744	0.104932
0.0122303	0.1048
0.0121997	0.10449
0.0121564	0.104449
0.0120715	0.103878
0.0120467	0.10384
0.0119242	0.103103
0.0119055	0.103006
0.0118785	0.102852
0.0118326	0.102516
0.0117147	0.102357
0.0116961	0.102193
0.0116893	0.10103
0.0116516	0.100827
0.0115474	0.0991473
0.0115234	0.0982585
0.0114744	0.0979688
0.0114172	0.0979005
0.0113941	0.097384
0.0112882	0.097295
0.0112874	0.097267
0.0112642	0.0971574
0.0112278	0.0967429
0.0112226	0.096593
0.0112087	0.095974
0.0111874	0.0957665
0.0111267	0.095576
0.011072	0.0953212
0.010918	0.0947608
0.0108954	0.0938473
0.0108856	0.0926887
0.0108768	0.0924595
0.0108584	0.0918045
0.0108569	0.0918013
0.0108405	0.0896691
0.0108396	0.0890676
0.0108282	0.0890137
0.0108064	0.0878486
0.010765	0.087296
0.0107391	0.0872538
0.0106969	0.0869137
0.0106901	0.0868048
0.0106519	0.086655
0.0106362	0.0862356
0.0106127	0.0860602
0.0104844	0.0855083
0.0104643	0.0850262
0.0104427	0.0848831
0.0103936	0.0846405
0.0103483	0.0846058
0.0102107	0.0844941
0.0101106	0.084239
0.00994891	0.0835365
0.00979728	0.0827861
0.00965042	0.0825559
0.00952185	0.0820348
0.00946676	0.0818066
0.00941359	0.0808123
0.00933818	0.0800184
0.0093063	0.0799474
0.00928337	0.0798837
0.00926612	0.0796668
0.00919938	0.0796196
0.00912144	0.0795722
0.00901243	0.0788548
0.00893052	0.0783703
0.0089257	0.0775953
0.0088759	0.0774152
0.00886147	0.0766484
0.0086876	0.0761444
0.00860764	0.0748982
0.0085988	0.0745221
0.00859858	0.0743586
0.00858228	0.0734541
0.0085373	0.0733342
0.0085107	0.0732089
0.00851018	0.0730207
0.00837227	0.072798
0.0083234	0.0721346
0.00831338	0.0719983
0.00830199	0.0703567
0.00830125	0.0700886
0.00808077	0.0689695
0.00801798	0.0673087
0.00793535	0.0665003
0.00784961	0.0650264
0.00783781	0.0645389
0.00783485	0.0644636
0.00777615	0.0633933
0.00772639	0.062945
0.00765345	0.0629307
0.00748818	0.0627902
0.00747041	0.0617494
0.00730301	0.0602975
0.00730211	0.059749
0.00721315	0.0592682
0.00709917	0.0586827
0.00700697	0.058166
0.0069845	0.057631
0.00695715	0.0571452
0.00684517	0.0564952
0.00671576	0.0558593
0.0066319	0.0541043
0.00652225	0.0537218
0.00643313	0.0527056
0.0063655	0.0515841
0.00628241	0.0515494
0.0062778	0.0512666
0.00621007	0.0502647
0.00619062	0.0501709
0.00612912	0.0500461
0.00592266	0.0495447
0.00585005	0.0476032
0.00572915	0.0464554
0.00570115	0.0462024
0.00569739	0.0435427
0.00568017	0.04297
0.00564703	0.0418159
0.00551733	0.0396521
0.00550808	0.0394748
0.00542045	0.0390789
0.00535784	0.0386894
0.00532209	0.0376655
0.00527623	0.0375158
0.00515664	0.0374015
0.00510849	0.0364416
0.00503934	0.0351662
0.00501604	0.0346475
0.00481376	0.0319571
0.00480329	0.0315948
0.00475288	0.0305567
0.00470245	0.0304682
0.00460941	0.0303526
0.00456258	0.0293924
0.00448146	0.0292211
0.00421895	0.0280885
0.00418818	0.0275118
0.00408577	0.0269572
0.00395541	0.0269453
0.00367281	0.0267917
0.00353922	0.0240621
0.00347243	0.0210147
0.00337092	0.0193719
0.00324791	0.0193483
0.00311433	0.0180089
0.00308762	0.0168555
0.00276358	0.0132918
0.00243564	0.0130582
0.00202932	0.00678243
