ExampleD	ExampleD
Reference Pedigree	Family tree
6.42613E-05	102584
6.41694E-05	102219
6.39242E-05	102093
6.38498E-05	101833
6.3824E-05	101782
6.38031E-05	101776
6.37979E-05	101566
6.37644E-05	101493
6.37397E-05	101415
6.37335E-05	101352
6.36733E-05	101276
6.35084E-05	101233
6.34967E-05	100869
6.32761E-05	100837
6.32155E-05	100817
6.30331E-05	100765
6.29703E-05	100742
6.29259E-05	100706
6.28974E-05	100618
6.28862E-05	100584
6.27495E-05	100575
6.26716E-05	100425
6.2643E-05	100146
6.25416E-05	100054
6.24752E-05	100052
6.23788E-05	100014
6.22964E-05	99794.7
6.20933E-05	99772.5
6.19334E-05	99766
6.18158E-05	99748.9
6.17814E-05	99687.5
6.17343E-05	99663.6
6.1724E-05	99628.7
6.16316E-05	99589.4
6.15625E-05	99512.3
6.15426E-05	98939.7
6.14504E-05	98829.1
6.12542E-05	98724.8
6.12009E-05	98558.9
6.11424E-05	98552.6
6.1083E-05	98252.3
6.10267E-05	98146.8
6.09667E-05	97979.8
6.08833E-05	97730.6
6.08754E-05	97689.6
6.0754E-05	97603
6.06354E-05	97580.9
6.06252E-05	97566.5
6.05622E-05	97498.9
6.04909E-05	97359.8
6.04862E-05	97353.2
6.03596E-05	97337.1
6.02842E-05	97205.7
6.0243E-05	96993
6.02159E-05	96884.1
6.01499E-05	96737.9
6.01336E-05	96554.2
6.00289E-05	96446.4
5.98042E-05	96207.3
5.97445E-05	96070.6
5.94568E-05	95792.2
5.94035E-05	95687.9
5.93018E-05	95614.7
5.92876E-05	95483.3
5.92411E-05	95340.5
5.90857E-05	95299.1
5.90264E-05	95218.8
5.90258E-05	95089.8
5.89832E-05	95055
5.89609E-05	94841.4
5.88838E-05	94708
5.88558E-05	94481.2
5.88307E-05	94220.6
5.87402E-05	94209.1
5.86529E-05	94177.6
5.86314E-05	94084.2
5.86205E-05	93966.9
5.86093E-05	93906.3
5.85872E-05	93868.2
5.8586E-05	93842.3
5.85837E-05	93617.3
5.8509E-05	93578.9
5.82638E-05	93566.2
5.81416E-05	93519.1
5.81144E-05	93499.9
5.8048E-05	93475.9
5.78948E-05	93424.9
5.78796E-05	93421.7
5.76817E-05	93262.8
5.74965E-05	93007.9
5.74144E-05	92940.6
5.74014E-05	92594.5
5.73705E-05	92579.9
5.72424E-05	92438.8
5.72046E-05	91937.4
5.7197E-05	91837.1
5.71526E-05	91717.6
5.7144E-05	91700.4
5.71185E-05	91644.2
5.68329E-05	91616
5.68298E-05	91303.8
5.66064E-05	91223.9
5.65817E-05	91190.9
5.65747E-05	90737.3
5.6556E-05	90637.4
5.6539E-05	90572
5.64631E-05	90559.7
5.64326E-05	90438.7
5.63041E-05	90102.7
5.62413E-05	90054.7
5.61788E-05	90023.4
5.6166E-05	89833.9
5.61163E-05	89632.4
5.6105E-05	89556.2
5.60767E-05	89517.7
5.60442E-05	89514.1
5.56409E-05	89397.7
5.56264E-05	89315.6
5.55163E-05	89273
5.54922E-05	89206
5.52605E-05	89181
5.52574E-05	89164.8
5.52212E-05	89113
5.51751E-05	89036
5.50105E-05	89024
5.50051E-05	89005
5.49728E-05	88986.1
5.48238E-05	88543
5.48216E-05	88279.4
5.4725E-05	88058.6
5.46528E-05	88014.9
5.46068E-05	87976
5.43345E-05	87969.3
5.43243E-05	87964.3
5.42714E-05	87948.7
5.42478E-05	87881
5.42401E-05	87795.1
5.42344E-05	87780.9
5.40612E-05	87779.3
5.40033E-05	87644.3
5.39849E-05	87604.3
5.39789E-05	87380
5.39433E-05	87369.6
5.38886E-05	87329.5
5.36884E-05	87076.7
5.35406E-05	87072.5
5.34734E-05	87033
5.33803E-05	86967.3
5.33665E-05	86944
5.32617E-05	86893.6
5.3242E-05	86889.4
5.31996E-05	86626.5
5.31955E-05	86595.2
5.31746E-05	86564.6
5.29982E-05	86425.7
5.29791E-05	86386.7
5.29348E-05	86354
5.2892E-05	86334.1
5.27227E-05	86222.6
5.27161E-05	86078
5.26402E-05	85803.8
5.2321E-05	85789.6
5.21776E-05	85704.6
5.20698E-05	85693.3
5.19836E-05	85662.1
5.19293E-05	85531.3
5.19141E-05	85238.4
5.18526E-05	84918.7
5.18262E-05	84907.1
5.17559E-05	84895.2
5.17393E-05	84853.2
5.16268E-05	84720.4
5.15534E-05	84695.2
5.15174E-05	84596.7
5.14757E-05	84503.3
5.14646E-05	84486.2
5.11635E-05	84433.7
5.10965E-05	84221.8
5.10651E-05	84204.2
5.10379E-05	84071.4
5.10306E-05	84029
5.09676E-05	83981.6
5.08779E-05	83805.6
5.07685E-05	83768.6
5.06888E-05	83703.3
5.05883E-05	83487.6
5.05067E-05	83482.6
5.04225E-05	83462.3
5.03603E-05	83256.3
5.02839E-05	83227.3
5.01913E-05	83107.5
5.01428E-05	83091.7
5.0139E-05	83031
5.01358E-05	82969.9
5.0127E-05	82947.3
5.0092E-05	82864.8
5.00861E-05	82675.8
5.00162E-05	82655
4.9964E-05	82647.3
4.98174E-05	82530
4.98153E-05	82378.1
4.97761E-05	82288
4.96965E-05	82251.1
4.95671E-05	82224.1
4.93807E-05	82223.3
4.93651E-05	82174.7
4.9311E-05	82063.4
4.92262E-05	82017.6
4.92058E-05	81953.2
4.91289E-05	81921.8
4.90484E-05	81849.9
4.90023E-05	81824
4.8952E-05	81783.9
4.89464E-05	81710.5
4.88861E-05	81620.6
4.88032E-05	81488.3
4.87109E-05	81406.8
4.86706E-05	81264.6
4.86259E-05	81133.8
4.85608E-05	81127.1
4.84124E-05	81075.2
4.84063E-05	80973.7
4.83884E-05	80844.8
4.83626E-05	80811.4
4.82954E-05	80788.9
4.8234E-05	80751.6
4.82201E-05	80744.2
4.81862E-05	80642.5
4.81411E-05	80395.3
4.80042E-05	80367.5
4.78717E-05	80298.9
4.78435E-05	80217.1
4.76961E-05	80150.6
4.75645E-05	80116.2
4.75599E-05	80076.2
4.74917E-05	79947.1
4.73612E-05	79829.5
4.72834E-05	79671.6
4.72052E-05	79668.5
4.70444E-05	79481.8
4.69672E-05	79290.6
4.69311E-05	79180.7
4.68749E-05	79122.2
4.68286E-05	79035.4
4.67582E-05	79029.5
4.6689E-05	79023.9
4.66233E-05	78950.2
4.65688E-05	78946.5
4.65066E-05	78928.8
4.63016E-05	78870.1
4.62929E-05	78787.6
4.61722E-05	78664.2
4.6143E-05	78600.9
4.61232E-05	78562.7
4.60577E-05	78519.9
4.59877E-05	78378.3
4.58656E-05	78215.3
4.58592E-05	78083.1
4.58433E-05	77980
4.58011E-05	77605.5
4.57093E-05	77595.8
4.5682E-05	77521.2
4.55783E-05	77484.9
4.55212E-05	77261.5
4.53956E-05	77259.7
4.53256E-05	76942.4
4.52965E-05	76934.4
4.52962E-05	76933.5
4.52789E-05	76882
4.52497E-05	76881.2
4.52268E-05	76871.7
4.50612E-05	76692.5
4.50496E-05	76595.9
4.4938E-05	76561.4
4.48847E-05	76467.6
4.47561E-05	76333.7
4.4678E-05	76293.9
4.46324E-05	76222.7
4.45951E-05	76184.8
4.4537E-05	76040.7
4.44817E-05	76022
4.44663E-05	75827.4
4.43764E-05	75793.8
4.43383E-05	75719.2
4.43099E-05	75693.9
4.42674E-05	75693.7
4.42544E-05	75436.2
4.42442E-05	75285.3
4.4221E-05	75157.5
4.41366E-05	75104.1
4.41278E-05	75070.3
4.40802E-05	75043.6
4.39768E-05	75030.5
4.39687E-05	74858.7
4.39053E-05	74819.9
4.38981E-05	74676.2
4.37833E-05	74675.1
4.37661E-05	74674.8
4.37207E-05	74659.6
4.37004E-05	74580.5
4.35654E-05	74470.3
4.35652E-05	74306.9
4.35652E-05	74173.9
4.35246E-05	74168.9
4.35161E-05	74091.1
4.3508E-05	74073.7
4.34237E-05	74024.3
4.33263E-05	73989.3
4.33145E-05	73675.9
4.32792E-05	73643.9
4.3275E-05	73628.3
4.31131E-05	73469.6
4.31098E-05	73417.9
4.30381E-05	73257.8
4.28919E-05	73251.3
4.28903E-05	73210.6
4.28898E-05	73177.3
4.27959E-05	73171
4.27827E-05	73065.5
4.27624E-05	73059.4
4.27596E-05	72987.2
4.27179E-05	72943.4
4.27083E-05	72912.3
4.26884E-05	72757.2
4.26517E-05	72687.7
4.26386E-05	72623.7
4.25654E-05	72580.4
4.25468E-05	72566.8
4.2504E-05	72488.5
4.24558E-05	72441.4
4.23728E-05	72372.9
4.23514E-05	72242.7
4.23153E-05	72221.9
4.22705E-05	72210.7
4.2258E-05	72199
4.2197E-05	72183.1
4.21457E-05	72121.4
4.21118E-05	72046.8
4.20367E-05	71860.8
4.20279E-05	71595.2
4.20187E-05	71449.2
4.20071E-05	71411
4.19606E-05	71256.4
4.19082E-05	71208.3
4.17552E-05	71175
4.16679E-05	71159.5
4.16537E-05	71101.2
4.16252E-05	70922.5
4.16112E-05	70919.7
4.16072E-05	70909.1
4.16051E-05	70847
4.16009E-05	70829.7
4.15863E-05	70748.8
4.14976E-05	70689.2
4.14801E-05	70685.1
4.14253E-05	70684.5
4.13952E-05	70644.6
4.13879E-05	70599
4.13033E-05	70387.4
4.12474E-05	70383.1
4.12101E-05	70373.6
4.12037E-05	70373.3
4.11945E-05	70300.7
4.11852E-05	70286.4
4.10941E-05	70220.3
4.10721E-05	70175.5
4.10182E-05	70154.5
4.0991E-05	70071
4.09138E-05	69989.5
4.08775E-05	69901.1
4.07102E-05	69875.7
4.06301E-05	69863.4
4.05437E-05	69760.9
4.05241E-05	69742.2
4.05133E-05	69700.8
4.04516E-05	69622.4
4.0444E-05	69617.9
4.04001E-05	69592.5
4.03966E-05	69530.9
4.03007E-05	69509.7
4.01967E-05	69243.6
4.01113E-05	69207.3
3.99957E-05	68998.2
3.99793E-05	68987.3
3.99351E-05	68986.9
3.99057E-05	68787.1
3.99034E-05	68664.2
3.97966E-05	68512.8
3.96367E-05	68499.6
3.95581E-05	68353.9
3.95155E-05	68262.1
3.95131E-05	68015.8
3.94338E-05	67986.6
3.93727E-05	67777.2
3.93023E-05	67546.8
3.9234E-05	67527.5
3.91862E-05	67399.3
3.9179E-05	67388.5
3.91206E-05	67294
3.91074E-05	67269.8
3.91052E-05	67245.7
3.9095E-05	66857.9
3.90929E-05	66758.8
3.90597E-05	66684.6
3.88658E-05	66654.8
3.88652E-05	66613.6
3.87622E-05	66577.7
3.87581E-05	66524.9
3.87291E-05	66478.6
3.87106E-05	66458.3
3.87023E-05	66364
3.85799E-05	66281.8
3.85708E-05	66244.9
3.85665E-05	66244.4
3.84166E-05	66197.5
3.84122E-05	66197.2
3.83855E-05	65857.4
3.82855E-05	65728
3.82424E-05	65700.9
3.81815E-05	65641.5
3.81735E-05	65610.9
3.80389E-05	65610
3.79348E-05	65588.1
3.79024E-05	65405.6
3.75661E-05	65334.9
3.75499E-05	65286.6
3.75325E-05	65262.8
3.75069E-05	65224.5
3.74691E-05	65189.4
3.74614E-05	65163.8
3.74551E-05	65050.9
3.74519E-05	65044.8
3.74051E-05	65015.3
3.73476E-05	65009.8
3.73244E-05	64995.3
3.73094E-05	64922.5
3.7278E-05	64815
3.7255E-05	64734.7
3.72477E-05	64393.1
0.03723	64296.6
3.70754E-05	64195.3
3.70194E-05	64152.2
3.69637E-05	64137.1
3.6961E-05	64018
3.6942E-05	63959.7
3.69352E-05	63956.8
3.69029E-05	63849.8
3.68907E-05	63822.2
3.68537E-05	63821
3.68337E-05	63806.5
3.68242E-05	63753.7
3.67839E-05	63618.2
3.67647E-05	63551.7
3.67234E-05	63499.1
3.6682E-05	63420.1
3.65918E-05	63416.4
3.65644E-05	63239.8
3.65072E-05	63171.9
3.64689E-05	63106.8
3.64582E-05	63085.1
3.6404E-05	63028.5
3.63474E-05	63009
3.62957E-05	62941.9
3.62898E-05	62660.3
3.62193E-05	62510.7
3.61754E-05	62456.1
3.6069E-05	62396.1
3.60322E-05	62369.2
3.59831E-05	62297.3
3.59476E-05	62273.8
3.58906E-05	62267.5
3.58664E-05	62151.6
3.58439E-05	62126.6
3.58439E-05	62081.8
3.58136E-05	62066.7
3.57643E-05	62011.5
3.56765E-05	61996.8
3.56534E-05	61929.9
3.56374E-05	61817.4
3.56283E-05	61802.5
3.56075E-05	61794.9
3.55877E-05	61740.3
3.55645E-05	61724.3
3.55476E-05	61671.8
3.5545E-05	61583.2
3.55437E-05	61476.6
3.55199E-05	61465.2
3.54677E-05	61429.7
3.54556E-05	61382.2
3.54431E-05	61365.6
3.54171E-05	61306.6
3.54158E-05	61249.3
3.53611E-05	61191.5
3.53117E-05	61114.4
3.53099E-05	61112.9
3.52788E-05	61022.2
3.52753E-05	60939.9
3.52655E-05	60910.4
3.51503E-05	60752.8
3.51237E-05	60699.1
3.51077E-05	60573.1
3.51013E-05	60495.1
3.50041E-05	60492.1
3.49413E-05	60491.6
3.48612E-05	60461.3
3.47933E-05	60413.4
3.47404E-05	60387.3
3.47316E-05	60023.5
3.46889E-05	59944.4
3.46787E-05	59719.8
3.4577E-05	59613.8
3.45607E-05	59531.6
3.44917E-05	59465.1
3.44872E-05	59354
3.44779E-05	59115.9
3.44649E-05	59108.3
3.43734E-05	59107.9
3.43697E-05	59029.2
3.43645E-05	59028.3
3.43427E-05	58983.8
3.43246E-05	58960.1
3.42609E-05	58912.2
3.42599E-05	58910.3
3.41528E-05	58894.5
3.41477E-05	58859.2
3.4121E-05	58804.3
3.40299E-05	58746.7
3.39945E-05	58723.9
3.39563E-05	58693.8
3.38501E-05	58641
3.3836E-05	58539.7
3.37916E-05	58520.2
3.37087E-05	58417.7
3.36993E-05	58411
3.36398E-05	58404.6
3.36333E-05	58234.3
3.36304E-05	58204.2
3.36146E-05	58155.6
3.35625E-05	58078.8
3.35429E-05	58023.8
3.35388E-05	57971.9
3.35182E-05	57955.7
3.34004E-05	57949.6
3.3394E-05	57924.4
3.33757E-05	57906.6
3.33745E-05	57904.6
3.33453E-05	57832.2
3.33343E-05	57752.9
3.33225E-05	57570.6
3.33195E-05	57424.4
3.31737E-05	57392.3
3.31527E-05	57292.8
3.3064E-05	57202.2
3.30458E-05	57142.3
3.30302E-05	57084
3.30277E-05	56986.4
3.30253E-05	56958.5
3.3018E-05	56786
3.30041E-05	56775.6
3.29183E-05	56751.4
3.29018E-05	56698.6
3.28767E-05	56692.5
3.28725E-05	56538.4
3.27785E-05	56516.6
3.27461E-05	56470.3
3.2723E-05	56448.8
3.27125E-05	56422.9
3.26613E-05	56399.7
3.26518E-05	56355.1
3.26151E-05	56283.6
3.26038E-05	56223.7
3.25219E-05	56174.4
3.24992E-05	56140.9
3.24622E-05	56000.5
3.24533E-05	55985.8
3.24349E-05	55968.9
3.24273E-05	55954.4
3.24232E-05	55877
3.23821E-05	55870.2
3.23239E-05	55824.4
3.22453E-05	55770.2
3.21744E-05	55653.4
3.21451E-05	55593
3.21424E-05	55569.1
3.21343E-05	55470.9
3.20739E-05	55409
3.2054E-05	55386.6
3.19115E-05	55305.7
3.19004E-05	55289.6
3.18534E-05	55287.5
3.1852E-05	55196.2
3.17959E-05	55195.8
3.17868E-05	55194.6
3.17694E-05	55120.3
3.1756E-05	54991.9
3.17506E-05	54713.4
3.17183E-05	54659.2
3.1685E-05	54623.8
3.16633E-05	54571.8
3.16416E-05	54521.2
3.1617E-05	54457.8
3.16066E-05	54406.4
3.15814E-05	54386.4
3.15753E-05	54359.7
3.15504E-05	54233.9
3.15308E-05	54219.9
3.15224E-05	54201.8
3.15096E-05	54185
3.14977E-05	54121.6
3.14686E-05	54067.8
3.14551E-05	54065.8
3.14225E-05	54032.3
3.13598E-05	54014.3
3.1356E-05	54001.8
3.12973E-05	53937.6
3.1263E-05	53866
3.12608E-05	53834
3.12301E-05	53777.6
3.11284E-05	53745.6
3.10581E-05	53724.5
3.10485E-05	53681.1
3.10393E-05	53669.9
3.09913E-05	53667.5
3.0971E-05	53644
3.09457E-05	53588.3
3.08639E-05	53439.7
3.08415E-05	53424.6
3.08376E-05	53350.2
3.07538E-05	53319.8
3.07314E-05	53304.9
3.06295E-05	53245.2
3.05918E-05	53188.1
3.05846E-05	53165.1
3.05509E-05	53114.3
3.04627E-05	53025.6
3.04499E-05	53007
3.0398E-05	52946.2
3.03381E-05	52843.8
3.03349E-05	52784.9
3.03161E-05	52776.5
3.02385E-05	52707.4
3.02006E-05	52701.8
3.01104E-05	52695.1
3.0106E-05	52626.6
3.00464E-05	52602.4
2.99805E-05	52415.8
2.99752E-05	52395.7
2.99163E-05	52367.1
2.9896E-05	52337.9
2.98943E-05	52312.9
2.98492E-05	52309.3
2.97479E-05	52289.7
2.96772E-05	52280
2.95716E-05	52182.1
2.95711E-05	52091.7
2.94505E-05	52089.1
2.93928E-05	52008.6
2.93674E-05	51992.7
2.92827E-05	51897.9
2.92825E-05	51827.5
2.92711E-05	51793
2.92194E-05	51584
2.91673E-05	51569.2
2.91559E-05	51566.2
2.90994E-05	51254.9
2.90858E-05	51176.4
2.90561E-05	51122.2
2.9035E-05	51119.5
2.89687E-05	51117.6
2.89577E-05	51074.1
2.89558E-05	51064.2
2.8942E-05	51052.9
2.87802E-05	50970.1
2.87703E-05	50921.3
2.87448E-05	50849.6
2.87268E-05	50846.5
2.86396E-05	50619.8
2.86273E-05	50573.4
2.8621E-05	50541.2
2.85805E-05	50534
2.85345E-05	50509
2.85188E-05	50503.3
2.85083E-05	50429.3
2.84936E-05	50340.4
2.84897E-05	50304.2
2.84749E-05	50159.8
2.84652E-05	50066.5
2.83702E-05	50038.3
2.8317E-05	49939.3
2.82601E-05	49906.1
2.81901E-05	49894.6
2.80789E-05	49855.6
2.80281E-05	49816.7
2.8022E-05	49814.8
2.79545E-05	49729
2.78948E-05	49725.4
2.78605E-05	49719.8
2.78395E-05	49549.5
2.78236E-05	49497.7
2.78206E-05	49444.7
2.7816E-05	49309
2.77824E-05	49275
2.7776E-05	49153.4
2.77014E-05	49039.4
2.76436E-05	48843.4
2.76345E-05	48745.1
2.76121E-05	48633.1
2.75324E-05	48597.3
2.75283E-05	48591.1
2.75202E-05	48543.8
2.75019E-05	48486.5
2.74721E-05	48457.1
2.74671E-05	48423.8
2.74253E-05	48401.4
2.7376E-05	48392.1
2.73472E-05	48391.2
2.73192E-05	48347.4
2.72902E-05	48309.7
2.72706E-05	48232.9
2.72148E-05	48231.8
2.71948E-05	48173.7
2.71855E-05	48132.4
2.71202E-05	48117.7
2.71044E-05	47967.4
2.70649E-05	47945.3
2.70348E-05	47849.4
2.70184E-05	47781.6
2.69458E-05	47771.2
2.69031E-05	47731.2
2.68903E-05	47679
2.68551E-05	47630
2.68334E-05	47616.7
2.6781E-05	47535.3
2.67358E-05	47507.8
2.67196E-05	47479.5
2.6701E-05	47470.1
2.66942E-05	47372.1
2.6654E-05	47324.5
2.66133E-05	47309.2
2.66004E-05	47306.8
2.65773E-05	47223.7
2.65491E-05	47153.7
2.65162E-05	47096
2.6475E-05	47059.4
2.64664E-05	47031.1
2.64512E-05	46964.9
2.64457E-05	46917.4
2.64371E-05	46913.4
2.64047E-05	46877
2.63924E-05	46704.6
2.63858E-05	46672.1
2.63642E-05	46619.4
2.63509E-05	46426.1
2.63432E-05	46385.7
2.63197E-05	46354.8
2.62467E-05	46329
2.62271E-05	46195.5
2.61901E-05	46193.2
2.61631E-05	46192.2
2.60859E-05	46134.5
2.6084E-05	46116.8
2.59918E-05	46090.2
2.59489E-05	46082.8
2.58803E-05	45956.8
2.58567E-05	45932.4
2.58189E-05	45930.3
2.58066E-05	45924.5
2.58057E-05	45841.2
2.57285E-05	45732.4
2.57134E-05	45730.2
2.57034E-05	45674.5
2.56891E-05	45648.5
2.56616E-05	45630.6
2.56182E-05	45605
2.56051E-05	45604.8
2.55643E-05	45564
2.55377E-05	45538.7
2.55088E-05	45445.3
2.53941E-05	45425
2.53645E-05	45411.7
2.5327E-05	45382.8
2.53236E-05	45372.7
2.53204E-05	45291.6
2.53112E-05	45271
2.52893E-05	45121.8
2.52601E-05	45079.4
2.52521E-05	44966.3
2.52515E-05	44853.7
2.52495E-05	44838.8
2.52044E-05	44721.9
2.52008E-05	44687.3
2.51688E-05	44624
2.51606E-05	44598.5
2.51036E-05	44460.5
2.50592E-05	44450.9
2.50516E-05	44438.9
2.5044E-05	44413.8
2.50328E-05	44305.4
2.50076E-05	44272.6
2.49923E-05	44228
2.49198E-05	44177.6
2.48974E-05	44136.8
2.48767E-05	44111.8
2.48393E-05	44087.2
2.48244E-05	44085
2.48044E-05	44046.5
2.48027E-05	43994.3
2.47812E-05	43910.7
2.47767E-05	43805.2
2.47702E-05	43793.4
2.47699E-05	43691.2
0.02474	43638.4
2.47384E-05	43601.5
2.47237E-05	43586.2
2.46409E-05	43571.6
2.46339E-05	43549.2
2.46036E-05	43524.4
2.45686E-05	43501.6
2.45677E-05	43496.8
2.4507E-05	43481.2
2.44942E-05	43448.6
2.44861E-05	43424.6
2.44824E-05	43401
2.44765E-05	43378.7
2.44614E-05	43239.6
2.44599E-05	43173.1
2.44413E-05	43167.4
2.44296E-05	43119.2
2.44194E-05	43099.7
2.4383E-05	43048.9
2.43775E-05	43044
2.43687E-05	43012.9
2.43659E-05	42987.1
2.43291E-05	42960.2
2.42578E-05	42956.3
2.42164E-05	42921.1
2.42039E-05	42858.2
2.41133E-05	42807.2
2.41021E-05	42775.4
2.4078E-05	42652.5
2.4047E-05	42621.2
2.40269E-05	42499.7
2.40217E-05	42428.4
2.40164E-05	42358.7
2.39522E-05	42348.8
2.39477E-05	42212.8
2.39332E-05	42139.2
2.37843E-05	42139
2.37711E-05	42105.1
2.37633E-05	42082.6
2.36933E-05	42019
2.36884E-05	42004
2.36232E-05	41985.1
2.36113E-05	41906.2
2.36014E-05	41903
2.35847E-05	41713.8
2.35356E-05	41656.6
2.35262E-05	41654.4
2.35211E-05	41611.4
2.35099E-05	41585.6
2.34749E-05	41531.3
2.34621E-05	41526.1
2.34444E-05	41495
2.34063E-05	41486.6
2.33595E-05	41343.9
2.33536E-05	41299.4
2.33301E-05	41291.3
2.3327E-05	41233.9
2.32823E-05	41212.3
2.32539E-05	41155.7
2.32425E-05	41103.5
2.32168E-05	41034.3
